NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE	
FGD3	FGD3	FGD3	FYVE, RhoGEF and PH domain containing 3	0.6418066	
CORO1A	CORO1A	CORO1A	coronin, actin binding protein, 1A	0.6414176	
CD28	CD28	CD28	CD28 molecule	0.6411075	
RAB42	RAB42	RAB42	RAB42, member RAS oncogene family	0.64095765	
SEMA4A	SEMA4A	SEMA4A	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A	0.6409401	
MALL	MALL	MALL	mal, T-cell differentiation protein-like	0.6407785	
TRAF3IP3	TRAF3IP3	TRAF3IP3	TRAF3 interacting protein 3	0.64041734	
TCIRG1	TCIRG1	TCIRG1	T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 subunit A3	0.6403725	
C1orf162	C1orf162	C1ORF162	chromosome 1 open reading frame 162	0.6397421	
RASGRP4	RASGRP4	RASGRP4	RAS guanyl releasing protein 4	0.63968295	
AC005253.2	AC005253.2	null	null	0.63960814	
AMICA1	AMICA1	AMICA1	adhesion molecule, interacts with CXADR antigen 1	0.63890743	
GPR183	GPR183	null	null	0.638226	
ZNF837	ZNF837	null	null	0.6380471	
RP11-66N24.3	RP11-66N24.3	null	null	0.63778377	
SPN	SPN	SPN	sialophorin (leukosialin, CD43)	0.6372567	
PDGFRB	PDGFRB	PDGFRB	platelet-derived growth factor receptor, beta polypeptide	0.6371862	
SELPLG	SELPLG	SELPLG	selectin P ligand	0.63685095	
ITGAX	ITGAX	ITGAX	integrin, alpha X (complement component 3 receptor 4 subunit)	0.63648474	
NECAP2	NECAP2	NECAP2	NECAP endocytosis associated 2	0.6363699	
CD1D	CD1D	CD1D	CD1d molecule	0.63609254	
RP11-958N24.2	RP11-958N24.2	null	null	0.63579047	
HLA-DQB1	HLA-DQB1	HLA-DQB1	major histocompatibility complex, class II, DQ beta 1	0.6353175	
IL2RG	IL2RG	IL2RG	interleukin 2 receptor, gamma (severe combined immunodeficiency)	0.63520336	
PYHIN1	PYHIN1	PYHIN1	pyrin and HIN domain family, member 1	0.63494194	
TMEM143	TMEM143	TMEM143	transmembrane protein 143	0.63484955	
PIK3R6	PIK3R6	null	null	0.63484937	
SEPT1	SEPT1	SEPT1	septin 1	0.63480914	
LTBP4	LTBP4	LTBP4	latent transforming growth factor beta binding protein 4	0.63388956	
TTC9	TTC9	TTC9	tetratricopeptide repeat domain 9	0.6338461	
PLA2R1	PLA2R1	PLA2R1	phospholipase A2 receptor 1, 180kDa	0.63344485	
CYBA	CYBA	CYBA	cytochrome b-245, alpha polypeptide	0.6333276	
NFKB1	NFKB1	NFKB1	nuclear factor of kappa light polypeptide gene enhancer in B-cells 1 (p105)	0.6333191	
HVCN1	HVCN1	HVCN1	hydrogen voltage-gated channel 1	0.63300854	
RGCC	RGCC	null	null	0.6329683	
RASA3	RASA3	RASA3	RAS p21 protein activator 3	0.63259494	
PER2	PER2	PER2	period homolog 2 (Drosophila)	0.6324844	
IGFLR1	IGFLR1	null	null	0.63226646	
JMJD7-PLA2G4B	JMJD7-PLA2G4B	null	null	0.6321459	
NAGK	NAGK	NAGK	N-acetylglucosamine kinase	0.6320177	
CD37	CD37	CD37	CD37 molecule	0.6317391	
CD48	CD48	CD48	CD48 molecule	0.6311101	
GUCY1B3	GUCY1B3	GUCY1B3	guanylate cyclase 1, soluble, beta 3	0.6301819	
EVI2B	EVI2B	EVI2B	ecotropic viral integration site 2B	0.630144	
CFP	CFP	CFP	complement factor properdin	0.6300679	
MRVI1	MRVI1	MRVI1	murine retrovirus integration site 1 homolog	0.6297587	
GGTA1P	GGTA1P	GGTA1P	glycoprotein, alpha-galactosyltransferase 1 pseudogene	0.62854576	
LAT	LAT	LAT	linker for activation of T cells	0.62840784	
MPEG1	MPEG1	MPEG1	-	0.6283438	
ANXA2R	ANXA2R	null	null	0.6283107	
MYO1F	MYO1F	MYO1F	myosin IF	0.6282442	
DCAF5	DCAF5	null	null	0.6278064	
ARHGAP27	ARHGAP27	ARHGAP27	Rho GTPase activating protein 27	0.6273591	
SIPA1	SIPA1	SIPA1	signal-induced proliferation-associated gene 1	0.6273175	
CXCL12	CXCL12	CXCL12	chemokine (C-X-C motif) ligand 12 (stromal cell-derived factor 1)	0.62643176	
HLA-DOA	HLA-DOA	HLA-DOA	major histocompatibility complex, class II, DO alpha	0.62636584	
TMSB4X	TMSB4X	TMSB4X	thymosin, beta 4, X-linked	0.6259722	
NAAA	NAAA	null	null	0.6255335	
SEMA3G	SEMA3G	SEMA3G	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3G	0.62549996	
RP11-617F23.1	RP11-617F23.1	null	null	0.62498343	
RNASE6	RNASE6	RNASE6	ribonuclease, RNase A family, k6	0.62489605	
VAMP8	VAMP8	VAMP8	vesicle-associated membrane protein 8 (endobrevin)	0.6243265	
CD180	CD180	CD180	CD180 molecule	0.6230954	
TAGLN	TAGLN	TAGLN	transgelin	0.62295634	
SASH3	SASH3	null	null	0.6227779	
SH3BP5-AS1	SH3BP5-AS1	null	null	0.6225446	
CD27	CD27	null	null	0.6217406	
VAV1	VAV1	VAV1	vav 1 oncogene	0.6216728	
WAS	WAS	WAS	Wiskott-Aldrich syndrome (eczema-thrombocytopenia)	0.6211486	
LHFP	LHFP	LHFP	lipoma HMGIC fusion partner	0.6209793	
ELMO1	ELMO1	ELMO1	engulfment and cell motility 1	0.6203587	
LIME1	LIME1	LIME1	Lck interacting transmembrane adaptor 1	0.61971146	
RNASET2	RNASET2	RNASET2	ribonuclease T2	0.61955804	
U2AF1L4	U2AF1L4	U2AF1L4	U2 small nuclear RNA auxiliary factor 1-like 4	0.6194492	
LINC00342	LINC00342	null	null	0.61927617	
CDC42SE2	CDC42SE2	CDC42SE2	CDC42 small effector 2	0.61923605	
REC8	REC8	null	null	0.6187705	
GDPD5	GDPD5	GDPD5	glycerophosphodiester phosphodiesterase domain containing 5	0.6186964	
RP5-1180E21.5	RP5-1180E21.5	null	null	0.6185636	
SCARA3	SCARA3	SCARA3	scavenger receptor class A, member 3	0.6184572	
FGD2	FGD2	FGD2	FYVE, RhoGEF and PH domain containing 2	0.61836696	
GUSBP11	GUSBP11	null	null	0.6181949	
DGKA	DGKA	DGKA	diacylglycerol kinase, alpha 80kDa	0.6180228	
CECR1	CECR1	CECR1	cat eye syndrome chromosome region, candidate 1	0.61781025	
ARRDC1	ARRDC1	ARRDC1	arrestin domain containing 1	0.6176492	
SIGLEC14	SIGLEC14	null	null	0.6168622	
DYRK1A	DYRK1A	DYRK1A	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A	0.61650604	
C4orf33	C4orf33	C4ORF33	chromosome 4 open reading frame 33	0.61568433	
PTK2B	PTK2B	PTK2B	PTK2B protein tyrosine kinase 2 beta	0.61563057	
SNX29	SNX29	null	null	0.61559117	
TINAGL1	TINAGL1	TINAGL1	tubulointerstitial nephritis antigen-like 1	0.6147962	
HSPG2	HSPG2	HSPG2	heparan sulfate proteoglycan 2 (perlecan)	0.6147918	
CTC-559E9.5	CTC-559E9.5	null	null	0.61408985	
NCF4	NCF4	NCF4	neutrophil cytosolic factor 4, 40kDa	0.61327755	
JAK2	JAK2	JAK2	Janus kinase 2 (a protein tyrosine kinase)	0.6129366	
PIK3CD	PIK3CD	PIK3CD	phosphoinositide-3-kinase, catalytic, delta polypeptide	0.61292076	
IL4R	IL4R	IL4R	interleukin 4 receptor	0.6126742	
RP11-384K6.2	RP11-384K6.2	null	null	0.6123424	
FAM117A	FAM117A	FAM117A	family with sequence similarity 117, member A	0.6123204	
PRR5	PRR5	PRR5	proline rich 5 (renal)	0.6117382	
EID3	EID3	EID3	-	0.6114145	
SWSAP1	SWSAP1	null	null	0.6106518	
LAT2	LAT2	LAT2	linker for activation of T cells family, member 2	0.6100133	
RHOF	RHOF	RHOF	ras homolog gene family, member F (in filopodia)	0.6095616	
ABCA7	ABCA7	ABCA7	ATP-binding cassette, sub-family A (ABC1), member 7	0.60911566	
FOXN3	FOXN3	null	null	0.60829806	
IL16	IL16	IL16	interleukin 16 (lymphocyte chemoattractant factor)	0.60829157	
GNGT2	GNGT2	GNGT2	guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 2	0.6076351	
DCN	DCN	DCN	decorin	0.6069094	
DENND3	DENND3	DENND3	DENN/MADD domain containing 3	0.60626006	
AC008964.1	AC008964.1	null	null	0.6061235	
ANKRD13D	ANKRD13D	ANKRD13D	ankyrin repeat domain 13 family, member D	0.6061201	
PIEZO1	PIEZO1	null	null	0.60604805	
TRAPPC6A	TRAPPC6A	TRAPPC6A	trafficking protein particle complex 6A	0.60562825	
LFNG	LFNG	LFNG	lunatic fringe homolog (Drosophila)	0.60521734	
LENG8-AS1	LENG8-AS1	null	null	0.6049038	
LIMD2	LIMD2	LIMD2	LIM domain containing 2	0.6047781	
CEP85L	CEP85L	null	null	0.60476935	
DENND2D	DENND2D	DENND2D	DENN/MADD domain containing 2D	0.6039329	
PRDM15	PRDM15	PRDM15	PR domain containing 15	0.6036659	
SNX29P2	SNX29P2	null	null	0.6035209	
NLRC4	NLRC4	null	null	0.603334	
JAK3	JAK3	JAK3	Janus kinase 3 (a protein tyrosine kinase, leukocyte)	0.60307676	
ARHGEF1	ARHGEF1	ARHGEF1	Rho guanine nucleotide exchange factor (GEF) 1	0.60304683	
TMEM88	TMEM88	TMEM88	transmembrane protein 88	0.6030183	
ZBTB14	ZBTB14	null	null	0.60298276	
ITFG2	ITFG2	ITFG2	integrin alpha FG-GAP repeat containing 2	0.6029322	
GIMAP5	GIMAP5	GIMAP5	GTPase, IMAP family member 5	0.60281307	
TNFAIP8	TNFAIP8	TNFAIP8	tumor necrosis factor, alpha-induced protein 8	0.60249496	
KYNU	KYNU	KYNU	kynureninase (L-kynurenine hydrolase)	0.60223	
SOWAHD	SOWAHD	null	null	0.6014148	
GIMAP8	GIMAP8	GIMAP8	GTPase, IMAP family member 8	0.60136896	
PLEKHF2	PLEKHF2	PLEKHF2	pleckstrin homology domain containing, family F (with FYVE domain) member 2	0.6013431	
ACSS1	ACSS1	ACSS1	acyl-CoA synthetase short-chain family member 1	0.6012711	
IL32	IL32	IL32	interleukin 32	0.6008565	
BIN2	BIN2	BIN2	bridging integrator 2	0.59982616	
ANKRD23	ANKRD23	ANKRD23	ankyrin repeat domain 23	0.59963524	
TMEM134	TMEM134	TMEM134	transmembrane protein 134	0.5992835	
C16orf54	C16orf54	C16ORF54	chromosome 16 open reading frame 54	0.5988933	
GPER1	GPER1	null	null	0.59869653	
SGK223	SGK223	null	null	0.59866697	
CARD9	CARD9	CARD9	caspase recruitment domain family, member 9	0.59857374	
MAPK13	MAPK13	MAPK13	mitogen-activated protein kinase 13	0.59794676	
SZT2	SZT2	null	null	0.5970885	
UNC93B1	UNC93B1	UNC93B1	unc-93 homolog B1 (C. elegans)	0.59659773	
NLRC5	NLRC5	null	null	0.5965804	
RASA4CP	RASA4CP	null	null	0.5965498	
COX7A1	COX7A1	COX7A1	cytochrome c oxidase subunit VIIa polypeptide 1 (muscle)	0.5965301	
RP5-894A10.2	RP5-894A10.2	null	null	0.596511	
BCRP3	BCRP3	null	null	0.5957783	
RNF135	RNF135	RNF135	ring finger protein 135	0.59577423	
RP13-270P17.3	RP13-270P17.3	null	null	0.5956651	
RP11-378J18.8	RP11-378J18.8	null	null	0.5956345	
STAB1	STAB1	STAB1	stabilin 1	0.5954288	
LYN	LYN	LYN	v-yes-1 Yamaguchi sarcoma viral related oncogene homolog	0.5954256	
FXYD5	FXYD5	FXYD5	FXYD domain containing ion transport regulator 5	0.59527045	
GIMAP2	GIMAP2	GIMAP2	GTPase, IMAP family member 2	0.5949453	
EVL	EVL	EVL	Enah/Vasp-like	0.594437	
TXNIP	TXNIP	TXNIP	thioredoxin interacting protein	0.5943257	
PTPN7	PTPN7	PTPN7	protein tyrosine phosphatase, non-receptor type 7	0.594233	
AKNA	AKNA	AKNA	AT-hook transcription factor	0.5940497	
ICAM3	ICAM3	ICAM3	intercellular adhesion molecule 3	0.5938636	
ADRBK1	ADRBK1	ADRBK1	adrenergic, beta, receptor kinase 1	0.59373325	
ITSN2	ITSN2	ITSN2	intersectin 2	0.59357035	
DDX60L	DDX60L	null	null	0.59350306	
SLC25A42	SLC25A42	SLC25A42	solute carrier family 25, member 42	0.5932538	
SPINT2	SPINT2	SPINT2	serine peptidase inhibitor, Kunitz type, 2	0.5927658	
PLXDC1	PLXDC1	PLXDC1	plexin domain containing 1	0.5916948	
C3orf62	C3orf62	C3ORF62	chromosome 3 open reading frame 62	0.5910588	
TIAF1	TIAF1	TIAF1	TGFB1-induced anti-apoptotic factor 1	0.5910586	
RP11-33B1.4	RP11-33B1.4	null	null	0.5909341	
ARHGAP15	ARHGAP15	ARHGAP15	Rho GTPase activating protein 15	0.59082997	
TMEM150C	TMEM150C	null	null	0.59052926	
USP27X-AS1	USP27X-AS1	null	null	0.590392	
ABI3	ABI3	ABI3	ABI gene family, member 3	0.59027845	
JAK1	JAK1	JAK1	Janus kinase 1 (a protein tyrosine kinase)	0.5899765	
CD4	CD4	CD4	CD4 molecule	0.5894361	
MPP1	MPP1	MPP1	membrane protein, palmitoylated 1, 55kDa	0.5891256	
AP003419.11	AP003419.11	null	null	0.5890442	
CD84	CD84	CD84	CD84 molecule	0.5889658	
EGR1	EGR1	EGR1	early growth response 1	0.58848464	
UBE2L6	UBE2L6	UBE2L6	ubiquitin-conjugating enzyme E2L 6	0.5882693	
FYB	FYB	FYB	FYN binding protein (FYB-120/130)	0.5878291	
NCKAP1L	NCKAP1L	NCKAP1L	NCK-associated protein 1-like	0.58773714	
FMO5	FMO5	FMO5	flavin containing monooxygenase 5	0.5874359	
HLA-F	HLA-F	HLA-F	major histocompatibility complex, class I, F	0.58732057	
KSR1	KSR1	KSR1	kinase suppressor of ras 1	0.587172	
ZNF524	ZNF524	ZNF524	zinc finger protein 524	0.58704245	
RUNX3	RUNX3	RUNX3	runt-related transcription factor 3	0.5862611	
EHBP1L1	EHBP1L1	EHBP1L1	EH domain binding protein 1-like 1	0.58615524	
HLA-DMA	HLA-DMA	HLA-DMA	major histocompatibility complex, class II, DM alpha	0.58614486	
CCDC102B	CCDC102B	CCDC102B	coiled-coil domain containing 102B	0.5860653	
C10orf54	C10orf54	C10ORF54	chromosome 10 open reading frame 54	0.5859592	
TNRC6C-AS1	TNRC6C-AS1	null	null	0.58550066	
Z82188.1	Z82188.1	null	null	0.58541477	
FAM107B	FAM107B	FAM107B	family with sequence similarity 107, member B	0.5850983	
RP11-373L24.1	RP11-373L24.1	null	null	0.5848483	
ARRB1	ARRB1	ARRB1	arrestin, beta 1	0.5844657	
ADD1	ADD1	ADD1	adducin 1 (alpha)	0.5843587	
FAM65B	FAM65B	null	null	0.58416855	
NUAK2	NUAK2	NUAK2	NUAK family, SNF1-like kinase, 2	0.58377045	
FAM105A	FAM105A	FAM105A	family with sequence similarity 105, member A	0.5835697	
SH3BP2	SH3BP2	SH3BP2	SH3-domain binding protein 2	0.5834566	
CIITA	CIITA	CIITA	class II, major histocompatibility complex, transactivator	0.583444	
SLC7A6	SLC7A6	SLC7A6	solute carrier family 7 (cationic amino acid transporter, y+ system), member 6	0.5827039	
RP11-285F7.2	RP11-285F7.2	null	null	0.5825693	
PPP1R3F	PPP1R3F	PPP1R3F	protein phosphatase 1, regulatory (inhibitor) subunit 3F	0.58226156	
TMEM110-MUSTN1	TMEM110-MUSTN1	null	null	0.5822356	
HLA-DQA1	HLA-DQA1	HLA-DQA1	major histocompatibility complex, class II, DQ alpha 1	0.5818396	
RP11-95P2.1	RP11-95P2.1	null	null	0.5816091	
CCDC80	CCDC80	CCDC80	coiled-coil domain containing 80	0.58146405	
CPEB3	CPEB3	CPEB3	cytoplasmic polyadenylation element binding protein 3	0.5808533	
NMI	NMI	NMI	N-myc (and STAT) interactor	0.58082366	
CEP112	CEP112	null	null	0.5806511	
C16orf86	C16orf86	null	null	0.58057463	
IL10RA	IL10RA	IL10RA	interleukin 10 receptor, alpha	0.5799352	
AP1G2	AP1G2	AP1G2	adaptor-related protein complex 1, gamma 2 subunit	0.57950366	
MAFB	MAFB	MAFB	v-maf musculoaponeurotic fibrosarcoma oncogene homolog B (avian)	0.5794032	
ATPIF1	ATPIF1	ATPIF1	ATPase inhibitory factor 1	0.5793478	
BASP1	BASP1	BASP1	brain abundant, membrane attached signal protein 1	0.57927084	
FAM65A	FAM65A	FAM65A	family with sequence similarity 65, member A	0.5791618	
ST14	ST14	ST14	suppression of tumorigenicity 14 (colon carcinoma)	0.5790933	
GGT1	GGT1	GGT1	gamma-glutamyltransferase 1	0.5783364	
TCF7	TCF7	TCF7	transcription factor 7 (T-cell specific, HMG-box)	0.57794756	
SLC43A2	SLC43A2	SLC43A2	solute carrier family 43, member 2	0.5779334	
TNFRSF10D	TNFRSF10D	TNFRSF10D	tumor necrosis factor receptor superfamily, member 10d, decoy with truncated death domain	0.57767254	
PLEKHF1	PLEKHF1	PLEKHF1	pleckstrin homology domain containing, family F (with FYVE domain) member 1	0.57761085	
RP11-705C15.3	RP11-705C15.3	null	null	0.5775587	
SLC9A9	SLC9A9	SLC9A9	solute carrier family 9 (sodium/hydrogen exchanger), member 9	0.5773247	
COG7	COG7	COG7	component of oligomeric golgi complex 7	0.57688534	
NBEAL2	NBEAL2	NBEAL2	neurobeachin-like 2	0.5767213	
RASSF5	RASSF5	RASSF5	Ras association (RalGDS/AF-6) domain family 5	0.57667017	
IL10RB-AS1	IL10RB-AS1	null	null	0.57657784	
FHL1	FHL1	FHL1	four and a half LIM domains 1	0.57648224	
RELT	RELT	null	null	0.57634217	
KIAA0922	KIAA0922	KIAA0922	KIAA0922	0.5762643	
RAB11FIP1P1	RAB11FIP1P1	null	null	0.57616377	
ACTB	ACTB	ACTB	actin, beta	0.57541513	
RNASEL	RNASEL	RNASEL	ribonuclease L (2',5'-oligoisoadenylate synthetase-dependent)	0.574788	
CYLD	CYLD	CYLD	cylindromatosis (turban tumor syndrome)	0.5746503	
CCDC97	CCDC97	CCDC97	coiled-coil domain containing 97	0.5745318	
P2RY13	P2RY13	P2RY13	purinergic receptor P2Y, G-protein coupled, 13	0.5741074	
AOAH	AOAH	AOAH	acyloxyacyl hydrolase (neutrophil)	0.5733621	
IER2	IER2	IER2	immediate early response 2	0.57297003	
LAPTM5	LAPTM5	LAPTM5	lysosomal associated multispanning membrane protein 5	0.57276666	
ABTB1	ABTB1	ABTB1	ankyrin repeat and BTB (POZ) domain containing 1	0.57245207	
DCK	DCK	DCK	deoxycytidine kinase	0.5724514	
TMED8	TMED8	TMED8	transmembrane emp24 protein transport domain containing 8	0.5718491	
CCL3	CCL3	CCL3	chemokine (C-C motif) ligand 3	0.57163346	
ZBTB25	ZBTB25	ZBTB25	zinc finger and BTB domain containing 25	0.5713568	
RP11-629O1.2	RP11-629O1.2	null	null	0.5711754	
CD2	CD2	CD2	CD2 molecule	0.57066214	
MAF	MAF	MAF	v-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian)	0.5703853	
SRSF5	SRSF5	null	null	0.5703656	
AC062029.1	AC062029.1	null	null	0.5702471	
SNX20	SNX20	null	null	0.5701892	
LINC00324	LINC00324	null	null	0.5700415	
CPE	CPE	CPE	carboxypeptidase E	0.5697705	
CD53	CD53	CD53	CD53 molecule	0.569551	
RP11-215G15.5	RP11-215G15.5	null	null	0.5686038	
JAM2	JAM2	JAM2	junctional adhesion molecule 2	0.568409	
RELB	RELB	RELB	v-rel reticuloendotheliosis viral oncogene homolog B, nuclear factor of kappa light polypeptide gene enhancer in B-cells 3 (avian)	0.5681655	
PDE1B	PDE1B	PDE1B	phosphodiesterase 1B, calmodulin-dependent	0.56786543	
TNFAIP8L2	TNFAIP8L2	TNFAIP8L2	tumor necrosis factor, alpha-induced protein 8-like 2	0.56767976	
SERHL2	SERHL2	SERHL2	serine hydrolase-like 2	0.56746656	
XXbac-BPG299F13.17	XXbac-BPG299F13.17	null	null	0.56735885	
TRERF1	TRERF1	TRERF1	transcriptional regulating factor 1	0.56650597	
MAP3K8	MAP3K8	MAP3K8	mitogen-activated protein kinase kinase kinase 8	0.5662558	
NCF1C	NCF1C	NCF1C	neutrophil cytosolic factor 1C pseudogene	0.5662195	
HCST	HCST	HCST	hematopoietic cell signal transducer	0.5661307	
SEMA5A	SEMA5A	SEMA5A	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A	0.56603694	
CMTR2	CMTR2	null	null	0.56541777	
DCLRE1C	DCLRE1C	DCLRE1C	DNA cross-link repair 1C (PSO2 homolog, S. cerevisiae)	0.5642598	
IL10RB	IL10RB	IL10RB	interleukin 10 receptor, beta	0.5640647	
CCL18	CCL18	CCL18	chemokine (C-C motif) ligand 18 (pulmonary and activation-regulated)	0.56399477	
LMOD1	LMOD1	LMOD1	leiomodin 1 (smooth muscle)	0.56384337	
RP4-635E18.8	RP4-635E18.8	null	null	0.5632193	
KIAA1109	KIAA1109	KIAA1109	KIAA1109	0.56288975	
AP001062.7	AP001062.7	null	null	0.56269825	
DOCK8	DOCK8	DOCK8	dedicator of cytokinesis 8	0.5623666	
HSPA2	HSPA2	HSPA2	heat shock 70kDa protein 2	0.5617592	
PRIMPOL	PRIMPOL	null	null	0.5615151	
PARP10	PARP10	PARP10	poly (ADP-ribose) polymerase family, member 10	0.5614304	
MGST2	MGST2	MGST2	microsomal glutathione S-transferase 2	0.5612539	
NCF1B	NCF1B	NCF1B	neutrophil cytosolic factor 1B pseudogene	0.56076586	
LINC00341	LINC00341	null	null	0.56072074	
NDUFA3	NDUFA3	NDUFA3	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 3, 9kDa	0.5606401	
RABEP2	RABEP2	RABEP2	rabaptin, RAB GTPase binding effector protein 2	0.56050795	
NDUFA4L2	NDUFA4L2	NDUFA4L2	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4-like 2	0.56035477	
PTPRC	PTPRC	PTPRC	protein tyrosine phosphatase, receptor type, C	0.5601046	
GPSM3	GPSM3	GPSM3	G-protein signalling modulator 3 (AGS3-like, C. elegans)	0.5596986	
PRDM2	PRDM2	PRDM2	PR domain containing 2, with ZNF domain	0.55924803	
IGFBP4	IGFBP4	IGFBP4	insulin-like growth factor binding protein 4	0.5591883	
METTL7A	METTL7A	METTL7A	methyltransferase like 7A	0.5589013	
MT-ND3	MT-ND3	MT-ND3	mitochondrially encoded NADH dehydrogenase 3	0.558549	
SPI1	SPI1	SPI1	spleen focus forming virus (SFFV) proviral integration oncogene spi1	0.55830246	
GIMAP4	GIMAP4	GIMAP4	GTPase, IMAP family member 4	0.55810815	
MILR1	MILR1	null	null	0.5579994	
LGALS9	LGALS9	LGALS9	lectin, galactoside-binding, soluble, 9 (galectin 9)	0.557287	
CTD-2562J17.7	CTD-2562J17.7	null	null	0.5567255	
FBXO6	FBXO6	FBXO6	F-box protein 6	0.55655223	
ACOX3	ACOX3	ACOX3	acyl-Coenzyme A oxidase 3, pristanoyl	0.556492	
PIK3AP1	PIK3AP1	PIK3AP1	phosphoinositide-3-kinase adaptor protein 1	0.55609494	
IGSF6	IGSF6	IGSF6	immunoglobulin superfamily, member 6	0.55596703	
CXCR5	CXCR5	null	null	0.55564713	
PPP1R12C	PPP1R12C	PPP1R12C	protein phosphatase 1, regulatory (inhibitor) subunit 12C	0.555456	
EML3	EML3	EML3	echinoderm microtubule associated protein like 3	0.55524826	
DUSP2	DUSP2	DUSP2	dual specificity phosphatase 2	0.55503	
SP140L	SP140L	null	null	0.55477077	
MYO18A	MYO18A	MYO18A	myosin XVIIIA	0.55468506	
RP11-94L15.2	RP11-94L15.2	null	null	0.55449593	
TMEM63A	TMEM63A	TMEM63A	transmembrane protein 63A	0.5543626	
TNFRSF1B	TNFRSF1B	TNFRSF1B	tumor necrosis factor receptor superfamily, member 1B	0.5541815	
CTB-36H16.2	CTB-36H16.2	null	null	0.5540214	
ANKRD44	ANKRD44	ANKRD44	ankyrin repeat domain 44	0.5538997	
CASP8	CASP8	CASP8	caspase 8, apoptosis-related cysteine peptidase	0.5538018	
HLA-DPB1	HLA-DPB1	HLA-DPB1	major histocompatibility complex, class II, DP beta 1	0.5537603	
ARHGAP25	ARHGAP25	ARHGAP25	Rho GTPase activating protein 25	0.55362797	
MRGPRF	MRGPRF	MRGPRF	MAS-related GPR, member F	0.5536028	
APRT	APRT	APRT	adenine phosphoribosyltransferase	0.5531175	
AC116366.6	AC116366.6	null	null	0.552954	
NCF1	NCF1	NCF1	neutrophil cytosolic factor 1, (chronic granulomatous disease, autosomal 1)	0.55291545	
SEMA4D	SEMA4D	SEMA4D	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D	0.5529013	
CD72	CD72	CD72	CD72 molecule	0.5520352	
FCGRT	FCGRT	FCGRT	Fc fragment of IgG, receptor, transporter, alpha	0.5516634	
ECH1	ECH1	ECH1	enoyl Coenzyme A hydratase 1, peroxisomal	0.55102456	
CLEC2D	CLEC2D	CLEC2D	C-type lectin domain family 2, member D	0.55075896	
PRKCH	PRKCH	PRKCH	protein kinase C, eta	0.5507162	
ZFAND4	ZFAND4	null	null	0.5505968	
FCGR2C	FCGR2C	FCGR2C	Fc fragment of IgG, low affinity IIb, receptor for (CD32)	0.5505672	
C21orf2	C21orf2	C21ORF2	chromosome 21 open reading frame 2	0.5499849	
RP13-104F24.3	RP13-104F24.3	null	null	0.54971915	
SIN3B	SIN3B	SIN3B	SIN3 homolog B, transcription regulator (yeast)	0.5493491	
SLC29A3	SLC29A3	SLC29A3	solute carrier family 29 (nucleoside transporters), member 3	0.54865444	
NUDT18	NUDT18	NUDT18	nudix (nucleoside diphosphate linked moiety X)-type motif 18	0.5482041	
DNAJC17	DNAJC17	DNAJC17	DnaJ (Hsp40) homolog, subfamily C, member 17	0.54819256	
RP11-848P1.2	RP11-848P1.2	null	null	0.54812926	
FAM53B	FAM53B	FAM53B	family with sequence similarity 53, member B	0.54811597	
PTPLAD2	PTPLAD2	PTPLAD2	protein tyrosine phosphatase-like A domain containing 2	0.5477959	
ARAF	ARAF	ARAF	v-raf murine sarcoma 3611 viral oncogene homolog	0.5477631	
CTSO	CTSO	CTSO	cathepsin O	0.5476189	
CSF2RB	CSF2RB	CSF2RB	colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)	0.5464349	
RP11-347C12.1	RP11-347C12.1	null	null	0.5458417	
MMP9	MMP9	MMP9	matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)	0.5458206	
APOL3	APOL3	APOL3	apolipoprotein L, 3	0.5457898	
CRTC1	CRTC1	CRTC1	CREB regulated transcription coactivator 1	0.54561764	
ATHL1	ATHL1	ATHL1	ATH1, acid trehalase-like 1 (yeast)	0.54547757	
MT-RNR1	MT-RNR1	MT-RNR1	mitochondrially encoded 12S RNA	0.5454184	
RFTN1	RFTN1	RFTN1	raftlin, lipid raft linker 1	0.54524535	
PDE7A	PDE7A	PDE7A	phosphodiesterase 7A	0.54510486	
LPAR5	LPAR5	null	null	0.5450414	
YPEL3	YPEL3	YPEL3	yippee-like 3 (Drosophila)	0.5449294	
KIAA1147	KIAA1147	KIAA1147	KIAA1147	0.54406744	
TYMP	TYMP	null	null	0.54379594	
TNFSF13B	TNFSF13B	TNFSF13B	tumor necrosis factor (ligand) superfamily, member 13b	0.5435577	
GAS6	GAS6	GAS6	growth arrest-specific 6	0.54309535	
EAF2	EAF2	EAF2	ELL associated factor 2	0.5428916	
